target_id	length	eff_length	est_counts	tpm
PRQ61002	1913	1625.77	0	0
PRQ61003	3714	3426.77	0	0
PRQ61011	1143	855.77	0	0
PRQ61010	600	316.746	1	2.33123
PRQ60993	676	391.768	7	13.1936
PRQ61007	2664	2376.77	3	0.932029
PRQ61000	546	263.434	1	2.803
PRQ61004	1566	1278.77	1	0.577434
PRQ60996	354	93.3244	0	0
PRQ60999	321	74.4608	0	0
PRQ60994	2931	2643.77	1.57698	0.440451
PRQ60997	749	463.762	0	0
PRQ61008	2676	2388.77	0	0
PRQ60987	348	89.2986	0	0
PRQ60986	501	219.552	1	3.36324
PRQ60985	318	72.9175	0	0
PRQ60984	362	98.9347	0	0
PRQ60971	627	343.246	0	0
PRQ60979	771	485.527	17.0595	25.9447
PRQ60973	621	337.28	0	0
PRQ60970	442	163.758	0	0
PRQ60976	1324	1036.77	0	0
PRQ60978	618	334.483	0	0
PRQ60974	680	395.768	0	0
PRQ60975	2985	2697.77	14.0505	3.84576
PRQ60980	651	366.959	0	0
PRQ60981	501	219.552	0	0
PRQ60977	1427	1139.77	31	20.0835
PRQ60967	497	215.707	0	0
PRQ60972	675	390.808	0	0
PRQ60969	1213	925.77	2.53238	2.01986
PRQ60968	707	422.156	2.27605	3.98111
PRQ60983	1242	954.77	57.7526	44.665
PRQ60982	897	610.556	0	0
PRQ60960	1141	853.77	0	0
PRQ60957	558	275.271	0	0
PRQ60958	3723	3435.77	29.2184	6.27953
PRQ60956	375	108.369	0	0
PRQ60954	825	539.474	0	0
PRQ60963	783	497.527	0	0
PRQ60955	597	313.746	0	0
PRQ60959	500	218.663	2	6.75383
PRQ60962	3403	3115.77	0	0
PRQ60964	1764	1476.77	0.148567	0.0742856
PRQ60961	771	485.527	15	22.8125
PRQ60965	1278	990.77	4.06029	3.02607
PRQ60966	1692	1404.77	3.89864	2.04929
PRQ60950	2281	1993.77	0	0
PRQ60949	579	295.959	38.0527	94.9399
PRQ60953	528	245.717	0	0
PRQ60951	264	53.313	4.78238	66.2377
PRQ60952	848	562.255	0	0
PRQ60948	833	547.311	0	0
PRQ60946	1881	1593.77	0	0
PRQ60940	443	164.69	0	0
PRQ60929	460	180.617	1.33624	5.46287
PRQ60922	264	53.313	0	0
PRQ60923	312	69.6541	2	21.2021
PRQ60928	657	372.959	2	3.95971
PRQ60925	906	619.494	0	0
PRQ60942	372	106.193	0	0
PRQ60938	2338	2050.77	0	0
PRQ60941	711	426.07	0	0
PRQ60921	538	255.566	0	0
PRQ60933	674	389.808	0	0
PRQ60936	921	634.494	0	0
PRQ60926	2292	2004.77	0	0
PRQ60927	228	44.8993	0	0
PRQ60931	264	53.313	0	0
PRQ60947	1296	1008.77	1.62535	1.18974
PRQ60943	420	144.447	0	0
PRQ60944	135	25.4322	0	0
PRQ60937	2365	2077.77	2	0.710768
PRQ60935	816	530.474	0	0
PRQ60932	1339	1051.77	4	2.80824
PRQ60939	343	86.0953	0	0
PRQ60945	321	74.4608	0	0
PRQ60924	876	589.733	0	0
PRQ60930	408	134.332	0	0
PRQ60934	707	422.156	0	0
PRQ60912	525	242.791	0	0
PRQ60915	336	82.0554	0	0
PRQ60916	486	205.305	2	7.19326
PRQ60919	253	50.2435	0	0
PRQ60911	210	42.2731	0	0
PRQ60909	1227	939.77	26.592	20.8941
PRQ60914	443	164.69	0	0
PRQ60913	780	494.527	8.11651	12.1192
PRQ60917	229	45.2712	0	0
PRQ60918	18254	17966.8	23.6452	0.971779
PRQ60910	694	409.406	23.5094	42.4016
PRQ60920	615	331.483	0	0
PRQ60908	860	574.084	3.63877	4.68031
PRQ60906	444	165.622	0	0
PRQ60907	262	52.9229	0	0
PRQ60893	813	527.527	13.0435	18.2577
PRQ60891	492	210.989	0	0
PRQ60895	483	202.367	0	0
PRQ60900	657	372.959	0	0
PRQ60904	3212	2924.77	0	0
PRQ60892	1375	1087.77	3.02078	2.05058
PRQ60902	870	583.851	0	0
PRQ60903	1143	855.77	0	0
PRQ60894	999	711.77	0	0
PRQ60901	1606	1318.77	0	0
PRQ60905	477	196.692	0	0
PRQ60898	963	675.977	0	0
PRQ60890	318	72.9175	0	0
PRQ60896	273	56.0816	0.5	6.58332
PRQ60897	477	196.692	0	0
PRQ60899	1990	1702.77	0	0
PRQ60886	459	179.636	0	0
PRQ60884	1611	1323.77	3	1.67342
PRQ60888	297	63.5382	0	0
PRQ60882	1865	1577.77	2	0.936012
PRQ60883	295	62.7745	0	0
PRQ60880	1968	1680.77	0	0
PRQ60885	213	42.6427	0	0
PRQ60881	2656	2368.77	0	0
PRQ60887	261	52.5517	0	0
PRQ60878	1746	1458.77	0	0
PRQ60879	1782	1494.77	8	3.95194
PRQ60889	1518	1230.77	0	0
PRQ60877	1247	959.77	16.7032	12.8507
PRQ60873	1107	819.77	11	9.90822
PRQ60872	2413	2125.77	10.0899	3.50483
PRQ60875	1751	1463.77	25.4569	12.8418
PRQ60874	507	225.237	3	9.83505
PRQ60876	1562	1274.77	0	0
PRQ60863	531	248.667	11.5181	34.2025
PRQ60862	291	61.1658	25.8828	312.463
PRQ60859	289	60.3515	5.4927	67.2037
PRQ60857	1914	1626.77	0	0
PRQ60864	2684	2396.77	117.625	36.2382
PRQ60870	387	117.553	0	0
PRQ60869	8265	7977.77	0	0
PRQ60865	813	527.527	1.22044	1.70832
PRQ60868	282	57.915	0	0
PRQ60858	576	292.959	0	0
PRQ60866	525	242.791	27.9287	84.9401
PRQ60867	612	328.583	0	0
PRQ60861	972	684.841	0	0
PRQ60860	405	131.927	3	16.7912
PRQ60871	627	343.246	0	0
PRQ60849	3187	2899.77	31.1878	7.94174
PRQ60843	168	33.0481	0	0
PRQ60850	453	173.908	1	4.24596
PRQ60852	250	49.2895	0	0
PRQ60841	1334	1046.77	5.14327	3.62813
PRQ60851	2024	1736.77	4	1.70064
PRQ60844	372	106.193	0	0
PRQ60840	1588	1300.77	0	0
PRQ60855	1524	1236.77	6	3.58226
PRQ60842	396	124.767	0	0
PRQ60848	426	149.802	0	0
PRQ60854	494	212.903	0	0
PRQ60846	1194	906.77	0	0
PRQ60847	480	199.51	6	22.2066
PRQ60856	1252	964.77	10.5427	8.06903
PRQ60845	3042	2754.77	0	0
PRQ60853	1013	725.77	0	0
PRQ60839	309	68.2707	2	21.6317
PRQ60833	198	40.4149	0	0
PRQ60834	234	46.244	0	0
PRQ60838	252	50.0569	0	0
PRQ60835	589	305.777	0	0
PRQ60836	211	42.273	60.7248	1060.71
PRQ60837	349	89.9713	1.83689	15.0756
PRQ60832	636	352.177	0	0
PRQ60830	1337	1049.77	6	4.22039
PRQ60831	1466	1178.77	1.33636	0.837124
PRQ60829	150	30.335	0	0
PRQ60820	4386	4098.77	4.92205	0.886722
PRQ60822	4752	4464.77	0	0
PRQ60826	240	47.4552	0	0
PRQ60824	1011	723.77	0	0
PRQ60819	609	325.649	0	0
PRQ60827	1844	1556.77	0	0
PRQ60828	642	358.069	0	0
PRQ60825	509	227.1	0	0
PRQ60823	1554	1266.77	2	1.16581
PRQ60821	1158	870.77	0	0
PRQ60800	490	209.053	0	0
PRQ60806	2595	2307.77	1.04906	0.335664
PRQ60813	188	38.6184	0	0
PRQ60815	402	129.711	0	0
PRQ60801	329	78.3519	0	0
PRQ60802	250	49.2895	0	0
PRQ60810	2238	1950.77	0	0
PRQ60805	1307	1019.77	0	0
PRQ60808	1222	934.77	0	0
PRQ60814	394	123.251	6	35.9466
PRQ60807	1158	870.77	0	0
PRQ60818	1457	1169.77	2.31274	1.4599
PRQ60798	366	101.842	0	0
PRQ60811	363	99.6691	0	0
PRQ60803	270	54.9791	0	0
PRQ60812	702	417.324	0	0
PRQ60804	2802	2514.77	2.5	0.734069
PRQ60799	383	114.395	0	0
PRQ60817	618	334.483	0	0
PRQ60809	872	585.851	0	0
PRQ60816	270	54.9791	0	0
PRQ60795	1138	850.77	0	0
PRQ60790	138	26.1271	0	0
PRQ60794	588	304.808	2.17839	5.27721
PRQ60792	1226	938.77	33.4967	26.3474
PRQ60793	1644	1356.77	910.498	495.527
PRQ60797	977	689.841	1	1.0704
PRQ60791	681	396.728	0.000138085	0.000257009
PRQ60796	1332	1044.77	9.96411	7.04227
PRQ60763	561	278.215	0	0
PRQ60783	283	58.2084	0	0
PRQ60779	6864	6576.77	2.0698	0.232387
PRQ60789	282	57.915	0	0
PRQ60769	585	301.869	0	0
PRQ60786	1793	1505.77	24.2415	11.8877
PRQ60773	336	82.0554	0	0
PRQ60780	10675	10387.8	4	0.284337
PRQ60787	579	295.959	0	0
PRQ60774	540	257.54	0	0
PRQ60767	774	488.527	0	0
PRQ60777	1205	917.77	2	1.60913
PRQ60765	219	43.3261	0	0
PRQ60775	1673	1385.77	3	1.59855
PRQ60768	1532	1244.77	0	0
PRQ60770	441	162.876	0	0
PRQ60776	433	155.75	1	4.74098
PRQ60766	471	191.086	0	0
PRQ60764	216	42.9187	0	0
PRQ60788	426	149.802	0	0
PRQ60781	540	257.54	0	0
PRQ60761	534	251.592	0	0
PRQ60771	590	306.777	62.5464	150.548
PRQ60785	1470	1182.77	19	11.8617
PRQ60772	373	106.867	0	0
PRQ60784	2395	2107.77	1.69155	0.592594
PRQ60778	422	146.127	1	5.05319
PRQ60762	426	149.802	0	0
PRQ60782	396	124.767	0	0
PRQ60756	385	115.874	0	0
PRQ60760	641	357.105	0	0
PRQ60754	550	267.381	1	2.76163
PRQ60755	300	64.7429	0	0
PRQ60757	886	599.556	2	2.46318
PRQ60759	830	544.311	0	0
PRQ60758	1908	1620.77	0	0
PRQ55729	447	168.365	0	0
PRQ57670	2357	2069.77	12	4.28109
PRQ55998	604	320.681	0	0
PRQ54444	1510	1222.77	31.6084	19.0876
PRQ54849	228	44.8993	0	0
PRQ56434	1149	861.77	0	0
PRQ57224	764	478.575	3	4.62878
PRQ55222	1310	1022.77	3	2.1659
PRQ60677	5057	4769.77	4	0.619238
PRQ57007	710	425.156	19.9206	34.5979
PRQ56389	3450	3162.77	8.59417	2.00646
PRQ55635	2374	2086.77	0	0
PRQ59063	1053	765.77	0	0
PRQ60664	808	522.527	132	186.535
PRQ57074	924	637.431	0	0
PRQ59159	991	703.841	0	0
PRQ60183	726	440.898	0	0
PRQ59784	4521	4233.77	217	37.8467
PRQ56983	2292	2004.77	36.9478	13.6088
PRQ57227	941	654.109	9	10.1599
PRQ55786	1114	826.77	0	0
PRQ56249	468	188.24	5	19.6134
PRQ59480	1359	1071.77	8	5.51167
PRQ54756	229	45.2712	0	0
PRQ58056	1122	834.77	1	0.884562
PRQ57771	549	266.381	0	0
PRQ59204	156	31.5195	0	0
PRQ59502	2223	1935.77	22	8.39197
PRQ55346	2808	2520.77	0	0
PRQ57711	2292	2004.77	327	120.442
PRQ56678	189	38.7212	0	0
PRQ60026	1377	1089.77	4	2.71032
PRQ54923	3183	2895.77	1	0.254995
PRQ60253	1135	847.77	0	0
PRQ57066	501	219.552	0	0
PRQ56221	516	234.007	0	0
PRQ57444	1359	1071.77	2	1.37792
PRQ58498	564	281.074	0	0
PRQ58472	881	594.556	0	0
PRQ55402	2208	1920.77	0	0
PRQ58350	429	152.534	0	0
PRQ55189	571	287.989	0	0
PRQ60496	438	160.193	0	0
PRQ59950	12276	11988.8	47.3771	2.91802
PRQ55691	1138	850.77	1	0.867926
PRQ54501	941	654.109	2.31474	2.61305
PRQ56113	523	240.791	1	3.06658
PRQ60208	922	635.494	0	0
PRQ59677	2092	1804.77	0	0
PRQ57727	1554	1266.77	0	0
PRQ55741	970	682.841	0	0
PRQ56411	320	73.9675	0	0
PRQ58521	702	417.324	72	127.396
PRQ56601	931	644.174	33	37.8273
PRQ58040	3588	3300.77	4	0.894829
PRQ59402	2065	1777.77	162	67.2875
PRQ56198	703	418.198	4	7.06274
PRQ58653	456	176.8	1	4.17651
PRQ57312	1445	1157.77	5.59	3.56521
PRQ55016	357	95.405	0	0
PRQ59581	1664	1376.77	109	58.4602
PRQ58452	1539	1251.77	0	0
PRQ57687	1794	1506.77	30	14.7018
PRQ59448	1079	791.77	29	27.0454
PRQ60477	1665	1377.77	37	19.8299
PRQ56336	604	320.681	0	0
PRQ58424	1410	1122.77	2	1.31533
PRQ60446	1946	1658.77	1	0.445153
PRQ56017	1698	1410.77	17	8.89791
PRQ60479	552	269.354	1	2.7414
PRQ59561	938	651.174	0	0
PRQ56084	12402	12114.8	132.155	8.05498
PRQ59716	1987	1699.77	115	49.9577
PRQ56885	831	545.311	0	0
PRQ56615	297	63.5382	0.0688347	0.799959
PRQ55192	327	77.33	0	0
PRQ54502	958	670.977	0	0
PRQ54889	620	336.416	2	4.38984
PRQ58610	2438	2150.77	17	5.83647
PRQ57852	636	352.177	0	0
PRQ57135	426	149.802	0	0
PRQ54533	1839	1551.77	64	30.4542
PRQ59183	2658	2370.77	50.5601	15.7476
PRQ60117	549	266.381	0	0
PRQ59727	635	351.177	69	145.084
PRQ58256	1956	1668.77	3	1.32746
PRQ55340	2569	2281.77	3	0.970833
PRQ57857	280	57.5467	0	0
PRQ56717	5919	5631.77	2.37878	0.311892
PRQ60749	2409	2121.77	125	43.5018
PRQ54832	620	336.416	7	15.3645
PRQ58412	1425	1137.77	0	0
PRQ55213	288	59.9805	0	0
PRQ58198	7518	7230.77	443	45.2391
PRQ55006	1203	915.77	0	0
PRQ57982	239	47.2822	0	0
PRQ60705	816	530.474	91	126.67
PRQ57428	1497	1209.77	1	0.610369
PRQ60119	1141	853.77	151	130.596
PRQ57949	2114	1826.77	10	4.04214
PRQ58675	711	426.07	0	0
PRQ57684	225	44.3425	0	0
PRQ56176	1307	1019.77	212	153.507
PRQ59372	1835	1547.77	0	0
PRQ56668	3141	2853.77	0	0
PRQ58158	314	70.6502	0	0
PRQ57590	1138	850.77	24	20.8302
PRQ55453	346	88.1461	0	0
PRQ55849	346	88.1461	0	0
PRQ55332	4466	4178.77	20	3.53408
PRQ57282	1352	1064.77	0	0
PRQ58634	2378	2090.77	0	0
PRQ57481	721	435.942	0	0
PRQ60115	3736	3448.77	5.74995	1.23111
PRQ60317	282	57.915	0	0
PRQ60073	427	150.708	0	0
PRQ57992	2842	2554.77	0	0
PRQ59109	644	360.069	10.5249	21.5837
PRQ56888	1044	756.77	0	0
PRQ55454	2334	2046.77	2.10105	0.757989
PRQ57276	4441	4153.77	0	0
PRQ55125	1161	873.77	110	92.9588
PRQ57319	549	266.381	0	0
PRQ59664	315	71.2103	0	0
PRQ56219	2834	2546.77	3	0.869815
PRQ54562	3042	2754.77	0	0
PRQ58070	541	258.54	0	0
PRQ60643	2904	2616.77	0	0
PRQ56509	1934	1646.77	2	0.896793
PRQ56622	1452	1164.77	10	6.3395
PRQ59115	709	424.156	0	0
PRQ56230	1766	1478.77	4	1.99735
PRQ57761	2919	2631.77	2	0.561148
PRQ57499	6077	5789.77	308	39.2812
PRQ57005	1994	1706.77	0	0
PRQ57724	1793	1505.77	2	0.980768
PRQ57490	1568	1280.77	0	0
PRQ59560	855	569.141	0	0
PRQ54729	7666	7378.77	199.157	19.93
PRQ55856	1483	1195.77	2	1.23503
PRQ58708	1801	1513.77	0	0
PRQ60514	1038	750.77	2	1.96706
PRQ59034	954	666.977	0	0
PRQ55603	633	349.177	0	0
PRQ56656	1105	817.77	1	0.90295
PRQ54488	973	685.841	0	0
PRQ55595	708	423.156	0	0
PRQ57223	2934	2646.77	0	0
PRQ58821	1772	1484.77	17	8.45444
PRQ57219	585	301.869	0	0
PRQ60641	232	45.9524	0	0
PRQ57912	193	39.4221	3	56.1923
PRQ57365	5297	5009.77	47.7885	7.0437
PRQ57069	441	162.876	0	0
PRQ57610	2474	2186.77	0	0
PRQ60272	2671	2383.77	0	0
PRQ57971	319	73.4743	0	0
PRQ58674	1740	1452.77	3	1.52482
PRQ54624	1685	1397.77	0	0
PRQ55872	637	353.177	1	2.09076
PRQ60415	4091	3803.77	7.41066	1.43859
PRQ54844	699	414.324	0	0
PRQ56038	674	389.808	2	3.78857
PRQ57413	3337	3049.77	11	2.6633
PRQ59867	851	565.198	13	16.9839
PRQ55808	1464	1176.77	0	0
PRQ56386	588	304.808	6	14.5352
PRQ55885	1779	1491.77	12	5.93984
PRQ56254	809	523.527	0	0
PRQ59683	1314	1026.77	2.57465	1.85157
PRQ58301	639	355.177	2	4.15796
PRQ55515	459	179.636	0	0
PRQ60323	1873	1585.77	11	5.12209
PRQ54969	2921	2633.77	222	62.2401
PRQ60275	692	407.406	1	1.81246
PRQ59473	289	60.3515	0	0
PRQ55130	579	295.959	0	0
PRQ55519	3247	2959.77	0	0
PRQ60601	1462	1174.77	2	1.25711
PRQ57473	1473	1185.77	104	64.7631
PRQ56684	3248	2960.77	0	0
PRQ57305	2916	2628.77	8.39327	2.35762
PRQ59558	3744	3456.77	14	2.99056
PRQ57202	565	282.074	1	2.61777
PRQ59215	1343	1055.77	0	0
PRQ59836	1608	1320.77	0	0
PRQ54641	999	711.77	0	0
PRQ56307	786	500.527	1	1.47526
PRQ59904	1634	1346.77	2	1.09656
PRQ56785	797	511.527	12.6023	18.1918
PRQ56047	3499	3211.77	0	0
PRQ58024	415	140.21	0	0
PRQ59123	2231	1943.77	0	0
PRQ56244	6136	5848.77	1	0.12625
PRQ58873	7968	7680.77	1	0.096137
PRQ54480	378	110.657	0	0
PRQ58670	1586	1298.77	16	9.09668
PRQ60437	231	45.6768	0	0
PRQ58112	563	280.131	0	0
PRQ59471	1096	808.77	133	121.429
PRQ57316	837	551.311	40	53.5746
PRQ57380	1983	1695.77	1	0.43544
PRQ60076	721	435.942	0	0
PRQ60303	1055	767.77	1	0.961754
PRQ55625	2573	2285.77	48	15.5061
PRQ59222	5597	5309.77	28	3.89383
PRQ56879	2768	2480.77	0	0
PRQ60116	2394	2106.77	5.54813	1.94458
PRQ54830	201	41.1768	0	0
PRQ55468	286	59.1303	0	0
PRQ58825	558	275.271	0	0
PRQ56453	1452	1164.77	148	93.8246
PRQ54704	312	69.6541	1	10.601
PRQ57264	1115	827.77	0	0
PRQ59490	1508	1220.77	0	0
PRQ55377	1740	1452.77	20	10.1655
PRQ56186	516	234.007	0	0
PRQ60266	2066	1778.77	0	0
PRQ58591	1266	978.77	0	0
PRQ54478	1600	1312.77	0	0
PRQ56220	429	152.534	0	0
PRQ57288	228	44.8993	0	0
PRQ55825	171	34	0	0
PRQ55912	684	399.608	0	0
PRQ57209	1437	1149.77	2	1.28444
PRQ59797	2085	1797.77	6	2.46441
PRQ56869	150	30.335	0	0
PRQ59450	444	165.622	0	0
PRQ59298	671	386.808	2	3.81795
PRQ54781	501	219.552	3	10.0897
PRQ56889	501	219.552	0	0
PRQ54885	642	358.069	0	0
PRQ54413	872	585.851	3	3.7812
PRQ60736	1714	1426.77	105	54.3413
PRQ56098	3253	2965.77	0	0
PRQ58956	228	44.8993	0	0
PRQ58437	2473	2185.77	112	37.8363
PRQ57596	744	458.808	0	0
PRQ60013	878	591.615	0	0
PRQ57775	3793	3505.77	74	15.5863
PRQ59383	816	530.474	0	0
PRQ58337	2432	2144.77	213	73.3321
PRQ54649	1132	844.77	0	0
PRQ57927	426	149.802	0	0
PRQ56150	2928	2640.77	0	0
PRQ57791	832	546.311	2	2.70325
PRQ58199	304	66.2729	0	0
PRQ54765	2035	1747.77	69	29.1514
PRQ59674	1530	1242.77	8	4.75329
PRQ57764	1288	1000.77	0	0
PRQ60676	2167	1879.77	4	1.57127
PRQ54747	680	395.768	24	44.7781
PRQ57625	1373	1085.77	0	0
PRQ59252	1699	1411.77	0	0
PRQ54462	2439	2151.77	0	0
PRQ55097	234	46.244	0	0
PRQ56728	4264	3976.77	2.02029	0.375128
PRQ54443	1526	1238.77	49	29.2079
PRQ54517	766	480.527	0	0
PRQ59607	904	617.494	2	2.39162
PRQ60179	1617	1329.77	0	0
PRQ57756	1103	815.77	16	14.4826
PRQ56603	3382	3094.77	15.1484	3.61438
PRQ57354	1560	1272.77	111	64.3974
PRQ57970	4862	4574.77	330	53.2647
PRQ59016	3816	3528.77	12.1928	2.55139
PRQ57401	2490	2202.77	69	23.13
PRQ56920	4177	3889.77	29	5.50515
PRQ56468	2291	2003.77	42	15.4773
PRQ60599	771	485.527	2	3.04167
PRQ57110	1472	1184.77	16	9.97197
PRQ55934	668	383.808	0	0
PRQ57141	183	37.067	0	0
PRQ60548	318	72.9175	0	0
PRQ59495	519	236.912	0	0
PRQ59760	291	61.1658	0	0
PRQ57977	651	366.959	0	0
PRQ57505	8277	7989.77	110	10.1661
PRQ58445	732	446.853	0	0
PRQ56441	299	64.4482	0	0
PRQ60218	1667	1379.77	0.969825	0.519017
PRQ57853	951	663.977	0	0
PRQ56763	1565	1277.77	13.5407	7.825
PRQ58385	686	401.608	17	31.2566
PRQ55157	1035	747.77	0	0
PRQ60304	4763	4475.77	6	0.989871
PRQ57479	324	75.868	0	0
PRQ60480	995	707.77	230	239.955
PRQ55174	7513	7225.77	9	0.919716
PRQ58489	1084	796.77	0	0
PRQ58495	201	41.1768	0	0
PRQ55932	2767	2479.77	29	8.63539
PRQ58378	1362	1074.77	0	0
PRQ60069	1595	1307.77	31	17.5035
PRQ55052	2583	2295.77	0	0
PRQ55382	354	93.3244	0	0
PRQ54608	4229	3941.77	24.7006	4.62712
PRQ58085	1944	1656.77	311.967	139.041
PRQ58181	899	612.556	8	9.64361
PRQ58774	3765	3477.77	72	15.2872
PRQ58312	955	667.977	0	0
PRQ55055	1893	1605.77	0	0
PRQ59984	228	44.8993	0	0
PRQ55516	885	598.556	0	0
PRQ56719	318	72.9175	1	10.1266
PRQ60091	2399	2111.77	43.056	15.055
PRQ57522	342	85.459	0	0
PRQ56672	525	242.791	2	6.08264
PRQ59949	1449	1161.77	0	0
PRQ59998	1608	1320.77	11	6.14979
PRQ60110	2187	1899.77	225	87.4534
PRQ58759	2188	1900.77	229	88.9613
PRQ54690	877	590.674	1	1.25011
PRQ55108	529	246.717	0	0
PRQ56650	528	245.717	0	0
PRQ59614	1266	978.77	30	22.6327
PRQ58916	930	643.303	0	0
PRQ57196	462	182.543	0	0
PRQ55363	4731	4443.77	5.37107	0.892492
PRQ56460	213	42.6427	0	0
PRQ55219	614	330.483	1	2.23432
PRQ55900	1113	825.77	0	0
PRQ54902	294	62.3915	0	0
PRQ59186	1316	1028.77	0	0
PRQ58457	1120	832.77	29	25.7139
PRQ60708	723	437.898	14	23.6075
PRQ54646	522	239.791	0	0
PRQ54863	3982	3694.77	27	5.39599
PRQ55709	4227	3939.77	124	23.2405
PRQ56616	684	399.608	3	5.54347
PRQ55263	341	84.8859	0	0
PRQ55107	2647	2359.77	0	0
PRQ55902	1352	1064.77	0	0
PRQ59930	216	42.9187	0	0
PRQ60387	330	78.8677	0	0
PRQ59051	3915	3627.77	15	3.05314
PRQ58027	1645	1357.77	0	0
PRQ55890	1089	801.77	4	3.68388
PRQ59017	985	697.841	0	0
PRQ59334	788	502.527	0	0
PRQ59651	2712	2424.77	2	0.609052
PRQ57574	584	300.899	0	0
PRQ58128	2532	2244.77	0	0
PRQ54841	436	158.457	8	37.2798
PRQ59244	1182	894.77	0	0
PRQ54867	2531	2243.77	0	0
PRQ58787	627	343.246	0	0
PRQ54426	2184	1896.77	78	30.3651
PRQ55812	561	278.215	0	0
PRQ55771	2077	1789.77	92.7872	38.2812
PRQ59094	1559	1271.77	13	7.54796
PRQ58721	1539	1251.77	0	0
PRQ54670	3003	2715.77	0	0
PRQ60039	3696	3408.77	249	53.9382
PRQ55621	2466	2178.77	4.67566	1.58463
PRQ58732	1875	1587.77	24	11.1614
PRQ57586	1688	1400.77	4	2.10857
PRQ58710	1843	1555.77	9	4.27162
PRQ56621	1758	1470.77	196	98.4026
PRQ54840	2444	2156.77	4.41772	1.51248
PRQ57337	411	136.973	1	5.3909
PRQ60737	1348	1060.77	1	0.696103
PRQ55966	627	343.246	2	4.30249
PRQ55455	245	48.1608	0	0
PRQ59486	2844	2556.77	13	3.75445
PRQ56438	977	689.841	0	0
PRQ59239	1530	1242.77	0	0
PRQ55245	1854	1566.77	1	0.471292
PRQ54568	153	30.6381	0	0
PRQ58806	3336	3048.77	0	0
PRQ60719	2992	2704.77	139	37.9472
PRQ58860	618	334.483	0	0
PRQ58895	879	592.615	0	0
PRQ56771	1315	1027.77	171	122.856
PRQ58510	1379	1091.77	38	25.7008
PRQ54610	258	51.6519	0	0
PRQ56663	522	239.791	0	0
PRQ56598	461	181.599	11	44.7276
PRQ54751	156	31.5195	0	0
PRQ60526	1753	1465.77	3	1.5113
PRQ57268	1024	736.77	9	9.01998
PRQ59744	307	67.3867	0	0
PRQ57845	1588	1300.77	97	55.0638
PRQ56724	2347	2059.77	1	0.358489
PRQ60730	3582	3294.77	2	0.448229
PRQ57699	634	350.177	0	0
PRQ55388	1839	1551.77	0	0
PRQ58322	701	416.324	1	1.77363
PRQ60654	666	381.808	0	0
PRQ56967	1619	1331.77	0	0
PRQ57892	1158	870.77	0	0
PRQ59929	2367	2079.77	0	0
PRQ56242	414	139.461	0	0
PRQ54623	428	151.645	0	0
PRQ59128	1488	1200.77	0	0
PRQ54412	1594	1306.77	1	0.565062
PRQ56209	407	133.475	0	0
PRQ58942	379	111.261	0	0
PRQ60687	434	156.669	0	0
PRQ59608	375	108.369	5	34.069
PRQ55385	3871	3583.77	44	9.06583
PRQ57591	2474	2186.77	0	0
PRQ58699	1451	1163.77	17	10.7864
PRQ60407	4575	4287.77	40.9428	7.05085
