target_id	length	eff_length	est_counts	tpm
PRQ60762	426	160.185	0	0
PRQ60782	396	133.821	0	0
PRQ60756	385	124.812	0	0
PRQ60760	641	369.722	0	0
PRQ60754	550	279.721	0	0
PRQ60755	300	66.9003	0	0
PRQ60757	886	611.274	0	0
PRQ60759	830	556.385	1	5.25996
PRQ60758	1908	1631.7	0	0
PRQ55729	447	179.525	0	0
PRQ57670	2357	2080.7	5	7.03265
PRQ55998	604	333.221	0	0
PRQ54444	1510	1233.7	8	18.9775
PRQ54849	228	41.913	0	0
PRQ56434	1149	872.701	2	6.70692
PRQ57224	764	491.018	2	11.9204
PRQ55222	1310	1033.7	0	0
PRQ60677	5057	4780.7	3.45548	2.11531
PRQ57007	710	437.582	4	26.7522
PRQ56389	3450	3173.7	5	4.61065
PRQ55635	2374	2097.7	0	0
PRQ59063	1053	776.701	0	0
PRQ60664	808	534.604	31	169.702
PRQ57074	924	648.517	0	0
PRQ59159	991	714.701	0	0
PRQ60183	726	453.447	0	0
PRQ59784	4521	4244.7	79	54.4676
PRQ56983	2292	2015.7	7	10.1632
PRQ57227	941	665.251	2	8.79838
PRQ55786	1114	837.701	0	0
PRQ56249	468	199.434	0.151299	2.22022
PRQ59480	1359	1082.7	1	2.70302
PRQ54756	229	42.1199	0	0
PRQ58056	1122	845.701	0	0
PRQ57771	549	278.721	0	0
PRQ59204	156	31.8811	0	0
PRQ59502	2223	1946.7	9	13.5301
PRQ55346	2808	2531.7	0	0
PRQ57711	2292	2015.7	97	140.833
PRQ56678	189	34.4533	0	0
PRQ60026	1377	1100.7	3	7.97646
PRQ54923	3183	2906.7	0	0
PRQ60253	1135	858.701	0	0
PRQ57066	501	231.284	0	0
PRQ56221	516	246.117	0	0
PRQ57444	1359	1082.7	1	2.70302
PRQ58498	564	293.663	0	0
PRQ58472	881	606.335	0	0
PRQ55402	2208	1931.7	0	0
PRQ58350	429	162.951	0	0
PRQ55189	571	300.603	0	0
PRQ60496	438	171.297	1	17.0847
PRQ59950	12276	11999.7	9.62686	2.34786
PRQ55691	1138	861.701	0	0
PRQ54501	941	665.251	1.92112	8.45137
PRQ56113	523	253.016	0	0
PRQ60208	922	646.647	0	0
PRQ59677	2092	1815.7	0	0
PRQ57727	1554	1277.7	0	0
PRQ55741	970	693.911	0	0
PRQ56411	320	78.2996	0	0
PRQ58521	702	429.669	16	108.979
PRQ56601	931	655.517	7	31.2516
PRQ58040	3588	3311.7	0	0
PRQ59402	2065	1788.7	61	99.8046
PRQ56198	703	430.669	0	0
PRQ58653	456	187.869	0	0
PRQ57312	1445	1168.7	0	0
PRQ55016	357	103.095	0	0
PRQ59581	1664	1387.7	18	37.9608
PRQ58452	1539	1262.7	0	0
PRQ57687	1794	1517.7	8	15.4263
PRQ59448	1079	802.701	8	29.1672
PRQ60477	1665	1388.7	9	18.9667
PRQ56336	604	333.221	0	0
PRQ58424	1410	1133.7	0	0
PRQ60446	1946	1669.7	0	0
PRQ56017	1698	1421.7	5.78764	11.9138
PRQ60479	552	281.721	0	0
PRQ59561	938	662.451	0	0
PRQ56084	12402	12125.7	40	9.65409
PRQ59716	1987	1710.7	38	65.0082
PRQ56885	831	557.385	0	0
PRQ56615	297	65.573	0	0
PRQ55192	327	82.4416	0	0
PRQ54502	958	682.118	0	0
PRQ54889	620	349.05	1	8.38438
PRQ58610	2438	2161.7	3	4.06148
PRQ57852	636	364.796	0	0
PRQ57135	426	160.185	0	0
PRQ54533	1839	1562.7	12	22.4731
PRQ59183	2658	2381.7	8.81179	10.8277
PRQ60117	549	278.721	0	0
PRQ59727	635	363.833	18	144.787
PRQ58256	1956	1679.7	1	1.74231
PRQ55340	2569	2292.7	0	0
PRQ57857	280	57.8277	0	0
PRQ56717	5919	5642.7	0	0
PRQ60749	2409	2132.7	33	45.2837
PRQ54832	620	349.05	2	16.7688
PRQ58412	1425	1148.7	0	0
PRQ55213	288	61.006	0	0
PRQ58198	7518	7241.7	105	42.4333
PRQ55006	1203	926.701	0	0
PRQ57982	239	44.2861	0	0
PRQ60705	816	542.441	28	151.065
PRQ57428	1497	1220.7	0	0
PRQ60119	1141	864.701	47	159.071
PRQ57949	2114	1837.7	1	1.59251
PRQ58675	711	438.582	0	0
PRQ57684	225	41.3353	0	0
PRQ56176	1307	1030.7	39	110.736
PRQ59372	1835	1558.7	0	0
PRQ56668	3141	2864.7	0	0
PRQ58158	314	74.9207	0	0
PRQ57590	1138	861.701	7	23.7739
PRQ55453	346	95.0401	0	0
PRQ55849	346	95.0401	0	0
PRQ55332	4466	4189.7	0	0
PRQ57282	1352	1075.7	0	0
PRQ58634	2378	2101.7	0	0
PRQ57481	721	448.537	0	0
PRQ60115	3736	3459.7	2.09947	1.77595
PRQ60317	282	58.707	0	0
PRQ60073	427	161.152	0	0
PRQ57992	2842	2565.7	0	0
PRQ59109	644	372.684	0.815233	6.40176
PRQ56888	1044	767.701	0	0
PRQ55454	2334	2057.7	1	1.42225
PRQ57276	4441	4164.7	0	0
PRQ55125	1161	884.701	16	52.9276
PRQ57319	549	278.721	0	0
PRQ59664	315	75.5563	0	0
PRQ56219	2834	2557.7	0	0
PRQ54562	3042	2765.7	0	0
PRQ58070	541	270.832	0	0
PRQ60643	2904	2627.7	0	0
PRQ56509	1934	1657.7	0	0
PRQ56622	1452	1175.7	6.29347	15.6658
PRQ59115	709	436.582	0	0
PRQ56230	1766	1489.7	3	5.8936
PRQ57761	2919	2642.7	0	0
PRQ57499	6077	5800.7	70	35.3164
PRQ57005	1994	1717.7	0	0
PRQ57724	1793	1516.7	0	0
PRQ57490	1568	1291.7	2	4.53134
PRQ59560	855	580.987	0	0
PRQ54729	7666	7389.7	45.9252	18.1879
PRQ55856	1483	1206.7	0	0
PRQ58708	1801	1524.7	0	0
PRQ60514	1038	761.701	1	3.84215
PRQ59034	954	678.118	1	4.31572
PRQ55603	633	361.833	0	0
PRQ56656	1105	828.701	0	0
PRQ54488	973	696.842	0	0
PRQ55595	708	435.582	0	0
PRQ57223	2934	2657.7	0	0
PRQ58821	1772	1495.7	3	5.86996
PRQ57219	585	314.45	0	0
PRQ60641	232	42.5733	0	0
PRQ57912	193	34.6887	1	84.3665
PRQ57365	5297	5020.7	6	3.4974
PRQ57069	441	173.978	0	0
PRQ57610	2474	2197.7	0	0
PRQ60272	2671	2394.7	0	0
PRQ57971	319	77.7586	0	0
PRQ58674	1740	1463.7	0	0
PRQ54624	1685	1408.7	0	0
PRQ55872	637	365.796	0	0
PRQ60415	4091	3814.7	1	0.767181
PRQ54844	699	426.712	0	0
PRQ56038	674	402.172	1	7.27691
PRQ57413	3337	3060.7	3	2.86853
PRQ59867	851	576.987	4	20.2886
PRQ55808	1464	1187.7	0	0
PRQ56386	588	317.386	4	36.8834
PRQ55885	1779	1502.7	3	5.84261
PRQ56254	809	535.604	1	5.46405
PRQ59683	1314	1037.7	0	0
PRQ58301	639	367.796	0	0
PRQ55515	459	190.772	0	0
PRQ60323	1873	1596.7	5	9.16442
PRQ54969	2921	2644.7	62	68.6078
PRQ60275	692	419.84	0	0
PRQ59473	289	61.5135	0	0
PRQ55130	579	308.45	0	0
PRQ55519	3247	2970.7	0	0
PRQ60601	1462	1185.7	0	0
PRQ57473	1473	1196.7	22	53.8016
PRQ56684	3248	2971.7	0	0
PRQ57305	2916	2639.7	0	0
PRQ59558	3744	3467.7	9	7.59555
PRQ57202	565	294.663	0	0
PRQ59215	1343	1066.7	0	0
PRQ59836	1608	1331.7	0	0
PRQ54641	999	722.701	0	0
PRQ56307	786	512.816	0	0
PRQ59904	1634	1357.7	0	0
PRQ56785	797	523.764	0	0
PRQ56047	3499	3222.7	0	0
PRQ58024	415	150.132	1	19.4933
PRQ59123	2231	1954.7	1	1.49719
PRQ56244	6136	5859.7	1	0.49944
PRQ58873	7968	7691.7	0	0
PRQ54480	378	119.05	0	0
PRQ58670	1586	1309.7	3	6.70359
PRQ60437	231	42.4932	1.28839	88.733
PRQ58112	563	292.663	1	9.99977
PRQ59471	1096	819.701	32	114.249
PRQ57316	837	563.272	19	98.7174
PRQ57380	1983	1706.7	0	0
PRQ60076	721	448.537	1	6.52469
PRQ60303	1055	778.701	1	3.75827
PRQ55625	2573	2296.7	22	28.0335
PRQ59222	5597	5320.7	2	1.10007
PRQ56879	2768	2491.7	0	0
PRQ60116	2394	2117.7	1	1.38195
PRQ54830	201	36.4223	0	0
PRQ55468	286	60.1615	0	0
PRQ58825	558	287.692	0	0
PRQ56453	1452	1175.7	40	99.5684
PRQ54704	312	73.7575	0	0
PRQ57264	1115	838.701	0	0
PRQ59490	1508	1231.7	0	0
PRQ55377	1740	1463.7	5	9.99715
PRQ56186	516	246.117	0	0
PRQ60266	2066	1789.7	0	0
PRQ58591	1266	989.701	3	8.87106
PRQ54478	1600	1323.7	0	0
PRQ56220	429	162.951	0	0
PRQ57288	228	41.913	0	0
PRQ55825	171	33.5051	0	0
PRQ55912	684	412.008	0	0
PRQ57209	1437	1160.7	1	2.52138
PRQ59797	2085	1808.7	1	1.61805
PRQ56869	150	31.5952	0	0
PRQ59450	444	176.726	0	0
PRQ59298	671	399.252	4	29.3205
PRQ54781	501	231.284	1	12.6536
PRQ56889	501	231.284	0	0
PRQ54885	642	370.722	0	0
PRQ54413	872	597.395	1	4.89888
PRQ60736	1714	1437.7	45	91.6014
PRQ56098	3253	2976.7	0	0
PRQ58956	228	41.913	0	0
PRQ58437	2473	2196.7	26	34.6386
PRQ57596	744	471.307	0	0
PRQ60013	878	603.335	0	0
PRQ57775	3793	3516.7	14	11.6507
PRQ59383	816	542.441	0	0
PRQ58337	2432	2155.7	49	66.5221
PRQ54649	1132	855.701	0	0
PRQ57927	426	160.185	0	0
PRQ56150	2928	2651.7	0	0
PRQ57791	832	558.385	0	0
PRQ58199	304	69.0173	0	0
PRQ54765	2035	1758.7	27	44.9294
PRQ59674	1530	1253.7	2	4.66868
PRQ57764	1288	1011.7	0	0
PRQ60676	2167	1890.7	0	0
PRQ54747	680	408.049	2	14.3442
PRQ57625	1373	1096.7	0	0
PRQ59252	1699	1422.7	0	0
PRQ54462	2439	2162.7	0	0
PRQ55097	234	43.0505	0	0
PRQ56728	4264	3987.7	0	0
PRQ54443	1526	1249.7	20	46.8363
PRQ54517	766	493.018	0	0
PRQ59607	904	628.9	3	13.9604
PRQ60179	1617	1340.7	0	0
PRQ57756	1103	826.701	12	42.4807
PRQ56603	3382	3105.7	4.5111	4.2509
PRQ57354	1560	1283.7	22	50.1553
PRQ57970	4862	4585.7	72	45.95
PRQ59016	3816	3539.7	1	0.826783
PRQ57401	2490	2213.7	8	10.5762
PRQ56920	4177	3900.7	4	3.00107
PRQ56468	2291	2014.7	15	21.7891
PRQ60599	771	497.968	2	11.754
PRQ57110	1472	1195.7	2	4.89515
PRQ55934	668	396.373	1	7.38337
PRQ57141	183	34.5147	0	0
PRQ60548	318	77.1353	0	0
PRQ59495	519	249.067	1	11.7501
PRQ59760	291	62.3742	0	0
PRQ57977	651	379.646	0	0
PRQ57505	8277	8000.7	35	12.8026
PRQ58445	732	459.4	0	0
PRQ56441	299	66.4407	0	0
PRQ60218	1667	1390.7	0	0
PRQ57853	951	675.118	0	0
PRQ56763	1565	1288.7	4.48664	10.1889
PRQ58385	686	414.008	6	42.4132
PRQ55157	1035	758.701	0	0
PRQ60304	4763	4486.7	1	0.652276
PRQ57479	324	80.6504	1.9447	70.5676
PRQ60480	995	718.701	58	236.177
PRQ55174	7513	7236.7	5	2.02203
PRQ58489	1084	807.701	0	0
PRQ58495	201	36.4223	0	0
PRQ55932	2767	2490.7	7	8.22498
PRQ58378	1362	1085.7	0	0
PRQ60069	1595	1318.7	1	2.21928
PRQ55052	2583	2306.7	0	0
PRQ55382	354	100.898	0	0
PRQ54608	4229	3952.7	4.7354	3.50607
PRQ58085	1944	1667.7	58	101.781
PRQ58181	899	624.088	0	0
PRQ58774	3765	3488.7	10	8.3887
PRQ58312	955	679.118	0	0
PRQ55055	1893	1616.7	0	0
PRQ59984	228	41.913	0	0
PRQ55516	885	610.274	0	0
PRQ56719	318	77.1353	0	0
PRQ60091	2399	2122.7	12	16.5444
PRQ57522	342	92.1525	0	0
PRQ56672	525	254.99	0	0
PRQ59949	1449	1172.7	0	0
PRQ59998	1608	1331.7	3	6.59285
PRQ60110	2187	1910.7	54	82.7103
PRQ58759	2188	1911.7	51	78.0744
PRQ54690	877	602.335	0	0
PRQ55108	529	258.938	0	0
PRQ56650	528	257.938	0	0
PRQ59614	1266	989.701	7	20.6991
PRQ58916	930	654.517	0	0
PRQ57196	462	193.713	0	0
PRQ55363	4731	4454.7	1.07223	0.704411
PRQ56460	213	38.9678	0	0
PRQ55219	614	343.12	0	0
PRQ55900	1113	836.701	0	0
PRQ54902	294	64.1055	0	0
PRQ59186	1316	1039.7	0	0
PRQ58457	1120	843.701	9	31.2185
PRQ60708	723	450.537	2	12.9914
PRQ54646	522	252.041	0	0
PRQ54863	3982	3705.7	3	2.36924
PRQ55709	4227	3950.7	35	25.927
PRQ56616	684	412.008	0	0
PRQ55263	341	91.5888	0	0
PRQ55107	2647	2370.7	0	0
PRQ55902	1352	1075.7	0	0
PRQ59930	216	39.3912	0	0
PRQ60387	330	84.2029	0	0
PRQ59051	3915	3638.7	4	3.21716
PRQ58027	1645	1368.7	0	0
PRQ55890	1089	812.701	2	7.20207
PRQ59017	985	708.701	0	0
PRQ59334	788	514.816	1	5.68468
PRQ59651	2712	2435.7	0	0
PRQ57574	584	313.45	0	0
PRQ58128	2532	2255.7	0	0
PRQ54841	436	169.42	2	34.5481
PRQ59244	1182	905.701	0	0
PRQ54867	2531	2254.7	0	0
PRQ58787	627	356.014	0	0
PRQ54426	2184	1907.7	19	29.1475
PRQ55812	561	290.663	0	0
PRQ55771	2077	1800.7	19	30.8795
PRQ59094	1559	1282.7	7	15.971
PRQ58721	1539	1262.7	0	0
PRQ54670	3003	2726.7	0	0
PRQ60039	3696	3419.7	76	65.0405
PRQ55621	2466	2189.7	3.89742	5.20895
PRQ58732	1875	1598.7	6	10.9835
PRQ57586	1688	1411.7	0	0
PRQ58710	1843	1566.7	1	1.86798
PRQ56621	1758	1481.7	35	69.1299
PRQ54840	2444	2167.7	0	0
PRQ57337	411	146.533	0	0
PRQ60737	1348	1071.7	0	0
PRQ55966	627	356.014	1	8.22037
PRQ55455	245	45.6949	0	0
PRQ59486	2844	2567.7	3	3.41928
PRQ56438	977	700.842	0	0
PRQ59239	1530	1253.7	0	0
PRQ55245	1854	1577.7	0	0
PRQ54568	153	31.9223	0	0
PRQ58806	3336	3059.7	0	0
PRQ60719	2992	2715.7	40	43.1059
PRQ58860	618	347.05	0	0
PRQ58895	879	604.335	0	0
PRQ56771	1315	1038.7	43	121.154
PRQ58510	1379	1102.7	17	45.118
PRQ54610	258	49.5904	0	0
PRQ56663	522	252.041	0	0
PRQ56598	461	192.753	0	0
PRQ54751	156	31.8811	0	0
PRQ60526	1753	1476.7	2	3.96365
PRQ57268	1024	747.701	1	3.91409
PRQ59744	307	70.6439	0	0
PRQ57845	1588	1311.7	31	69.1648
PRQ56724	2347	2070.7	1	1.41332
PRQ60730	3582	3305.7	0	0
PRQ57699	634	362.833	0	0
PRQ55388	1839	1562.7	0	0
PRQ58322	701	428.669	0	0
PRQ60654	666	394.373	0	0
PRQ56967	1619	1342.7	0	0
PRQ57892	1158	881.701	0	0
PRQ59929	2367	2090.7	0	0
PRQ56242	414	149.256	0	0
PRQ54623	428	162.052	0	0
PRQ59128	1488	1211.7	0	0
PRQ54412	1594	1317.7	0	0
PRQ56209	407	143	0	0
PRQ58942	379	119.765	0	0
PRQ60687	434	167.558	0	0
PRQ59608	375	116.757	1	25.0655
PRQ55385	3871	3594.7	8	6.51307
PRQ57591	2474	2197.7	0	0
PRQ58699	1451	1174.7	6	14.948
PRQ60407	4575	4298.7	11	7.48883
PRQ57441	1965	1688.7	0	0
PRQ58426	237	43.706	0	0
PRQ56180	976	699.842	176	735.989
PRQ54755	1428	1151.7	0	0
PRQ59064	1135	858.701	1.41613	4.82636
PRQ54674	3096	2819.7	0	0
PRQ54995	5269	4992.7	33	19.3436
PRQ55537	2349	2072.7	0	0
PRQ57329	293	63.4405	0	0
PRQ56359	3108	2831.7	0	0
PRQ60440	420	154.609	0	0
PRQ56119	261	50.5409	0	0
PRQ60463	1274	997.701	7	20.5332
PRQ55646	175	34.2032	0	0
PRQ55431	537	266.832	0	0
PRQ59595	880	605.335	0	0
PRQ54773	1142	865.701	0	0
PRQ57672	984	707.772	0	0
PRQ59465	6344	6067.7	429	206.915
PRQ60713	2555	2278.7	48	61.647
PRQ58462	931	655.517	0	0
