target_id	length	eff_length	est_counts	tpm
BGIOSGA030052-TA	3531	3255.49	0	0
BGIOSGA008828-TA	2355	2079.49	0	0
BGIOSGA021325-TA	1545	1269.49	0	0
BGIOSGA018011-TA	669	393.53	3	44.2826
BGIOSGA002801-TA	1608	1332.49	0	0
BGIOSGA013573-TA	1053	777.49	0	0
BGIOSGA003640-TA	1269	993.49	0	0
BGIOSGA005314-TA	261	58.0217	1	100.115
BGIOSGA012115-TA	585	309.752	0	0
BGIOSGA036756-TA	966	690.49	0	0
BGIOSGA030762-TA	1254	978.49	0	0
BGIOSGA027121-TA	234	51.1426	0	0
BGIOSGA019775-TA	1182	906.49	0	0
BGIOSGA032261-TA	624	348.53	0	0
BGIOSGA017326-TA	1629	1353.49	0	0
BGIOSGA030469-TA	1365	1089.49	0	0
BGIOSGA028991-TA	426	156.341	0	0
BGIOSGA008967-TA	3045	2769.49	0	0
BGIOSGA008904-TA	1281	1005.49	0	0
BGIOSGA000471-TA	228	49.7196	0	0
BGIOSGA019542-TA	243	53.5114	0	0
BGIOSGA017527-TA	312	76.2789	0	0
BGIOSGA036743-TA	675	399.53	0	0
BGIOSGA001054-TA	744	468.49	28	347.174
BGIOSGA031597-TA	813	537.49	4	43.2294
BGIOSGA028062-TA	498	223.806	0	0
BGIOSGA015236-TA	471	198.005	0	0
BGIOSGA017253-TA	882	606.49	0	0
BGIOSGA006964-TA	579	303.813	0.5	9.55988
BGIOSGA011478-TA	1644	1368.49	2	8.48942
BGIOSGA020453-TA	1860	1584.49	2	7.33213
BGIOSGA012617-TA	564	288.903	9	180.959
BGIOSGA037329-TA	339	90.4064	0	0
BGIOSGA024548-TA	2055	1779.49	0	0
BGIOSGA012069-TA	2934	2658.49	1	2.18502
BGIOSGA029157-TA	729	453.49	0	0
BGIOSGA024874-TA	2052	1776.49	0	0
BGIOSGA012393-TA	453	180.883	0	0
BGIOSGA024470-TA	708	432.49	0	0
BGIOSGA036929-TA	1095	819.49	0	0
BGIOSGA025635-TA	3249	2973.49	4	7.81418
BGIOSGA034470-TA	411	143.295	4	162.151
BGIOSGA013356-TA	810	534.49	0	0
BGIOSGA029968-TA	1227	951.49	0	0
BGIOSGA024671-TA	1968	1692.49	0	0
BGIOSGA015338-TA	609	333.53	2	34.8325
BGIOSGA018136-TA	501	226.738	0	0
BGIOSGA026582-TA	924	648.49	5	44.7875
BGIOSGA008870-TA	1989	1713.49	0	0
BGIOSGA001098-TA	663	387.53	0	0
BGIOSGA019513-TA	1320	1044.49	0	0
BGIOSGA034831-TA	1833	1557.49	0	0
BGIOSGA029702-TA	1242	966.49	0	0
BGIOSGA012747-TA	516	241.462	0	0
BGIOSGA034934-TA	1257	981.49	7	41.4288
BGIOSGA017283-TA	381	119.041	2	97.5939
BGIOSGA021498-TA	219	48.059	0	0
BGIOSGA004297-TA	438	167.28	0	0
BGIOSGA031038-TA	1032	756.49	0	0
BGIOSGA004794-TA	1284	1008.49	1	5.75994
BGIOSGA036344-TA	2031	1755.49	2	6.61792
BGIOSGA030382-TA	450	178.083	0	0
BGIOSGA005498-TA	339	90.4064	0	0
BGIOSGA000210-TA	717	441.49	0	0
BGIOSGA028838-TA	564	288.903	0	0
BGIOSGA032771-TA	5307	5031.49	25	28.8624
BGIOSGA033147-TA	1446	1170.49	0	0
BGIOSGA012243-TA	477	203.701	0	0
BGIOSGA036952-TA	963	687.49	0	0
BGIOSGA020994-TA	2136	1860.49	4	12.4888
BGIOSGA030668-TA	810	534.49	3	32.6041
BGIOSGA015553-TA	3024	2748.49	12	25.3616
BGIOSGA021922-TA	831	555.49	1	10.4572
BGIOSGA012630-TA	7644	7368.49	1	0.788336
BGIOSGA030695-TA	1305	1029.49	0	0
BGIOSGA037705-TA	2232	1956.49	0	0
BGIOSGA011621-TA	330	85.3905	0	0
BGIOSGA025461-TA	303	72.3026	0	0
BGIOSGA013993-TA	786	510.49	1	11.379
BGIOSGA015205-TA	1188	912.49	0	0
BGIOSGA033671-TA	348	96.3132	0	0
BGIOSGA016279-TA	3051	2775.49	25	52.3227
BGIOSGA023747-TA	1812	1536.49	0	0
BGIOSGA001035-TA	999	723.49	0	0
BGIOSGA006781-TA	1428	1152.49	2	10.0805
BGIOSGA009088-TA	1761	1485.49	7	27.3727
BGIOSGA033818-TA	321	80.5155	0	0
BGIOSGA027477-TA	2658	2382.49	1	2.43814
BGIOSGA036769-TA	1725	1449.49	4.38789	17.5845
BGIOSGA034105-TA	600	324.595	0	0
BGIOSGA020768-TA	1464	1188.49	2	9.77517
BGIOSGA004032-TA	1407	1131.49	0	0
BGIOSGA011521-TA	2760	2484.49	3	7.01413
BGIOSGA002543-TA	1878	1602.49	10	36.2489
BGIOSGA033929-TA	1230	954.49	0	0
BGIOSGA014738-TA	834	558.49	0	0
BGIOSGA030115-TA	2700	2424.49	0	0
BGIOSGA014783-TA	651	375.53	0	0
BGIOSGA032409-TA	747	471.49	0	0
BGIOSGA021460-TA	1917	1641.49	0	0
BGIOSGA029230-TA	396	130.766	0	0
BGIOSGA030446-TA	528	253.04	0	0
BGIOSGA013125-TA	312	76.2789	0	0
BGIOSGA011545-TA	1917	1641.49	8	28.3101
BGIOSGA016481-TA	648	372.53	0	0
BGIOSGA023506-TA	738	462.49	0	0
BGIOSGA017447-TA	1296	1020.49	1	5.69221
BGIOSGA022764-TA	333	87.0538	0	0
BGIOSGA026057-TA	450	178.083	0	0
BGIOSGA037378-TA	1794	1518.49	0	0
BGIOSGA010822-TA	3363	3087.49	2	3.76283
BGIOSGA025174-TA	951	675.49	0	0
BGIOSGA036411-TA	1437	1161.49	3	15.0036
BGIOSGA016477-TA	246	54.3502	0	0
BGIOSGA021744-TA	387	123.613	0	0
BGIOSGA012995-TA	507	232.508	0	0
BGIOSGA020806-TA	1017	741.49	0	0
BGIOSGA018808-TA	1608	1332.49	9	39.2345
BGIOSGA009238-TA	792	516.49	2	22.4935
BGIOSGA034996-TA	1293	1017.49	1	5.70899
BGIOSGA017022-TA	273	60.9298	3	286.01
BGIOSGA025443-TA	1473	1197.49	0	0
BGIOSGA022788-TA	339	90.4064	0	0
BGIOSGA031236-TA	168	36.9778	0	0
BGIOSGA027242-TA	594	318.595	0	0
BGIOSGA026374-TA	306	73.6506	0	0
BGIOSGA026574-TA	975	699.49	1	8.3044
BGIOSGA011981-TA	1542	1266.49	8	36.6926
BGIOSGA023438-TA	435	164.518	0	0
BGIOSGA000287-TA	5577	5301.49	2	2.1914
BGIOSGA004063-TA	210	46.1944	0	0
BGIOSGA019471-TA	240	52.9855	0	0
BGIOSGA021400-TA	753	477.49	0	0
BGIOSGA030887-TA	1362	1086.49	0	0
BGIOSGA036177-TA	2313	2037.49	0	0
BGIOSGA037852-TA	792	516.49	0	0
BGIOSGA017108-TA	228	49.7196	0	0
BGIOSGA008012-TA	1206	930.49	5	31.2139
BGIOSGA027083-TA	672	396.53	0	0
BGIOSGA005804-TA	768	492.49	2	23.5897
BGIOSGA035129-TA	1641	1365.49	0	0
BGIOSGA021289-TA	249	55.0136	0	0
BGIOSGA036012-TA	954	678.49	0	0
BGIOSGA000541-TA	666	390.53	0	0
BGIOSGA000825-TA	1575	1299.49	0	0
BGIOSGA014807-TA	276	61.9083	24	2251.92
BGIOSGA010358-TA	1995	1719.49	0	0
BGIOSGA028154-TA	1896	1620.49	2	7.16924
BGIOSGA013295-TA	609	333.53	0	0
BGIOSGA008376-TA	1500	1224.49	1	4.74389
BGIOSGA001349-TA	1332	1056.49	0	0
BGIOSGA016963-TA	1737	1461.49	0	0
BGIOSGA007204-TA	1089	813.49	1	7.14065
BGIOSGA017292-TA	1137	861.49	20	134.856
BGIOSGA004150-TA	1653	1377.49	9	37.9528
BGIOSGA021024-TA	405	138.252	0	0
BGIOSGA001229-TA	4332	4056.49	1.46022	2.09102
BGIOSGA027684-TA	426	156.341	2	74.31
BGIOSGA035833-TA	1005	729.49	0	0
BGIOSGA036894-TA	477	203.701	0	0
BGIOSGA012812-TA	447	175.424	0	0
BGIOSGA037670-TA	726	450.49	0	0
BGIOSGA028245-TA	1155	879.49	7	46.2335
BGIOSGA024454-TA	1974	1698.49	0	0
BGIOSGA025507-TA	522	247.29	0	0
BGIOSGA025839-TA	1014	738.49	0	0
BGIOSGA017635-TA	384	121.285	0	0
BGIOSGA030231-TA	396	130.766	0	0
BGIOSGA001151-TA	1014	738.49	0	0
BGIOSGA011678-TA	1284	1008.49	0	0
BGIOSGA036965-TA	687	411.49	0	0
BGIOSGA011603-TA	981	705.49	15	123.507
BGIOSGA026891-TA	219	48.059	1	120.869
BGIOSGA019179-TA	552	276.988	0	0
BGIOSGA016256-TA	2844	2568.49	10	22.6158
BGIOSGA018304-TA	1746	1470.49	0	0
BGIOSGA032811-TA	1482	1206.49	2	9.62933
BGIOSGA019297-TA	1452	1176.49	0	0
BGIOSGA001296-TA	240	52.9855	0	0
BGIOSGA035723-TA	915	639.49	0	0
BGIOSGA003012-TA	5859	5583.49	24	24.9687
BGIOSGA017955-TA	5409	5133.49	3.23864	3.66471
BGIOSGA003437-TA	465	192.241	0	0
BGIOSGA028753-TA	249	55.0136	0	0
BGIOSGA010218-TA	243	53.5114	0	0
BGIOSGA031756-TA	348	96.3132	0	0
BGIOSGA002397-TA	762	486.49	38	453.732
BGIOSGA001814-TA	693	417.49	0	0
BGIOSGA005462-TA	2079	1803.49	3	9.66267
BGIOSGA004193-TA	492	217.895	0	0
BGIOSGA010232-TA	1614	1338.49	0	0
BGIOSGA024253-TA	651	375.53	0	0
BGIOSGA019891-TA	1059	783.49	8	59.3125
BGIOSGA011968-TA	972	696.49	0	0
BGIOSGA024592-TA	2547	2271.49	0	0
BGIOSGA028970-TA	2559	2283.49	0	0
BGIOSGA008325-TA	330	85.3905	0	0
BGIOSGA012311-TA	735	459.49	0	0
BGIOSGA034310-TA	2400	2124.49	0	0
BGIOSGA030983-TA	2955	2679.49	0	0
BGIOSGA017032-TA	1644	1368.49	1	4.24471
BGIOSGA023403-TA	792	516.49	0	0
BGIOSGA019796-TA	1566	1290.49	1	4.50127
BGIOSGA029066-TA	504	229.601	0	0
BGIOSGA035555-TA	378	116.916	0	0
BGIOSGA002724-TA	1989	1713.49	0	0
BGIOSGA033598-TA	2931	2655.49	0	0
BGIOSGA026912-TA	675	399.53	1	14.5392
BGIOSGA003621-TA	885	609.49	0	0
BGIOSGA026898-TA	2394	2118.49	2	5.48395
BGIOSGA035939-TA	1416	1140.49	0	0
BGIOSGA027484-TA	1215	939.49	0	0
BGIOSGA031875-TA	555	279.988	0	0
BGIOSGA001570-TA	462	189.433	0	0
BGIOSGA000119-TA	1404	1128.49	0	0
BGIOSGA005912-TA	1236	960.49	0	0
BGIOSGA008115-TA	273	60.9298	0	0
BGIOSGA006504-TA	651	375.53	160	2474.94
BGIOSGA009896-TA	1524	1248.49	5	23.2635
BGIOSGA009861-TA	642	366.53	0	0
BGIOSGA004609-TA	831	555.49	0	0
BGIOSGA002694-TA	1665	1389.49	0	0
BGIOSGA024834-TA	639	363.53	0	0
BGIOSGA001111-TA	543	267.988	0	0
BGIOSGA021310-TA	231	49.9866	1	116.208
BGIOSGA001522-TA	3648	3372.49	0	0
BGIOSGA025967-TA	2016	1740.49	0	0
BGIOSGA013429-TA	783	507.49	18	206.032
BGIOSGA013815-TA	633	357.53	4	64.9885
BGIOSGA009667-TA	3780	3504.49	20	33.1509
BGIOSGA003116-TA	1839	1563.49	0	0
BGIOSGA001075-TA	276	61.9083	0	0
BGIOSGA014863-TA	243	53.5114	0	0
BGIOSGA024666-TA	1689	1413.49	0	0
BGIOSGA002361-TA	561	285.903	0	0
BGIOSGA008069-TA	384	121.285	0	0
BGIOSGA012071-TA	2463	2187.49	2	5.31097
BGIOSGA018784-TA	2289	2013.49	2	5.76993
BGIOSGA018850-TA	1125	849.49	0	0
BGIOSGA031668-TA	690	414.49	0	0
BGIOSGA000259-TA	792	516.49	0	0
BGIOSGA024903-TA	1215	939.49	1	6.18298
BGIOSGA013920-TA	2352	2076.49	4	11.1897
BGIOSGA022906-TA	198	43.3263	0	0
BGIOSGA013307-TA	1254	978.49	1	5.93654
BGIOSGA028863-TA	1305	1029.49	2	11.2849
BGIOSGA033540-TA	3135	2859.49	5	10.1571
BGIOSGA024264-TA	183	40.0631	0	0
BGIOSGA002408-TA	894	618.49	0	0
BGIOSGA028049-TA	807	531.49	0	0
BGIOSGA032931-TA	1977	1701.49	0	0
BGIOSGA036488-TA	1911	1635.49	0	0
BGIOSGA030081-TA	921	645.49	0	0
BGIOSGA032857-TA	981	705.49	0	0
BGIOSGA036961-TA	315	77.6091	0	0
BGIOSGA003132-TA	1140	864.49	0	0
BGIOSGA033332-TA	552	276.988	0	0
BGIOSGA004047-TA	840	564.49	0	0
BGIOSGA009959-TA	1446	1170.49	8	39.702
BGIOSGA033847-TA	999	723.49	4	32.1157
BGIOSGA013806-TA	435	164.518	0	0
BGIOSGA029844-TA	1221	945.49	0	0
BGIOSGA015308-TA	825	549.49	2	21.1427
BGIOSGA022189-TA	633	357.53	0	0
BGIOSGA006547-TA	609	333.53	0	0
BGIOSGA015799-TA	1005	729.49	0	0
BGIOSGA029518-TA	2109	1833.49	3	9.50457
BGIOSGA002592-TA	1746	1470.49	0	0
BGIOSGA035306-TA	921	645.49	0	0
BGIOSGA007026-TA	393	128.454	2	90.4425
BGIOSGA022348-TA	1107	831.49	2	13.9721
BGIOSGA024766-TA	912	636.49	6	54.7582
BGIOSGA022977-TA	2691	2415.49	0	0
BGIOSGA022869-TA	276	61.9083	0	0
BGIOSGA020978-TA	1404	1128.49	0	0
BGIOSGA002043-TA	261	58.0217	0	0
BGIOSGA014751-TA	1179	903.49	0	0
BGIOSGA000967-TA	273	60.9298	0	0
BGIOSGA016846-TA	1173	897.49	9	58.2509
BGIOSGA006536-TA	1500	1224.49	0	0
BGIOSGA031138-TA	2310	2034.49	0	0
BGIOSGA027982-TA	885	609.49	0	0
BGIOSGA018772-TA	1242	966.49	2	12.0205
BGIOSGA012757-TA	483	209.431	0	0
BGIOSGA029757-TA	957	681.49	2	17.0475
BGIOSGA013779-TA	195	42.7381	1	135.917
BGIOSGA020777-TA	1281	1005.49	1	5.77713
BGIOSGA016258-TA	405	138.252	1	42.0163
BGIOSGA037472-TA	489	215.09	0	0
BGIOSGA019357-TA	966	690.49	0	0
BGIOSGA033836-TA	297	69.4954	0	0
BGIOSGA022893-TA	831	555.49	0	0
BGIOSGA006549-TA	909	633.49	0	0
BGIOSGA006818-TA	1683	1407.49	0	0
BGIOSGA017626-TA	555	279.988	2	41.4935
BGIOSGA002775-TA	1287	1011.49	0	0
BGIOSGA003199-TA	729	453.49	0	0
BGIOSGA026270-TA	2442	2166.49	0	0
BGIOSGA008750-TA	1032	756.49	0	0
BGIOSGA002896-TA	609	333.53	3	52.2487
BGIOSGA028920-TA	402	135.784	0	0
BGIOSGA032137-TA	2406	2130.49	0	0
BGIOSGA033727-TA	945	669.49	2	17.353
BGIOSGA011046-TA	396	130.766	0	0
BGIOSGA003353-TA	432	161.786	0	0
BGIOSGA013005-TA	183	40.0631	0	0
BGIOSGA013566-TA	471	198.005	0	0
BGIOSGA007215-TA	2259	1983.49	1	2.9286
BGIOSGA011472-TA	1428	1152.49	0	0
BGIOSGA023300-TA	1584	1308.49	0	0
BGIOSGA004756-TA	2250	1974.49	2	5.88389
BGIOSGA035831-TA	2526	2250.49	10	25.8115
BGIOSGA030921-TA	990	714.49	0	0
BGIOSGA003768-TA	186	40.6514	5	714.47
BGIOSGA010277-TA	1401	1125.49	0	0
BGIOSGA023713-TA	2367	2091.49	2	5.55474
BGIOSGA020263-TA	843	567.49	1	10.236
BGIOSGA016114-TA	2589	2313.49	0	0
BGIOSGA035641-TA	1080	804.49	2	14.4411
BGIOSGA030202-TA	1044	768.49	0	0
BGIOSGA023858-TA	753	477.49	4	48.6615
BGIOSGA005936-TA	1323	1047.49	0	0
BGIOSGA002961-TA	2340	2064.49	0	0
BGIOSGA002410-TA	3102	2826.49	0	0
BGIOSGA035110-TA	909	633.49	0	0
BGIOSGA027068-TA	948	672.49	0	0
BGIOSGA016610-TA	1560	1284.49	0	0
BGIOSGA027792-TA	1341	1065.49	0	0
BGIOSGA029332-TA	894	618.49	0	0
BGIOSGA025172-TA	3759	3483.49	15	25.013
BGIOSGA029041-TA	1116	840.49	0	0
BGIOSGA007400-TA	1338	1062.49	1	5.4672
BGIOSGA008898-TA	3411	3135.49	5	9.26305
BGIOSGA037059-TA	2019	1743.49	0	0
BGIOSGA022038-TA	681	405.53	1	14.3241
BGIOSGA025938-TA	261	58.0217	0	0
BGIOSGA026019-TA	246	54.3502	0	0
BGIOSGA025895-TA	2754	2478.49	0	0
BGIOSGA028582-TA	363	106.274	0	0
BGIOSGA009569-TA	948	672.49	0	0
BGIOSGA036599-TA	822	546.49	0	0
BGIOSGA000111-TA	1266	990.49	4	23.4585
BGIOSGA023589-TA	516	241.462	0	0
BGIOSGA000216-TA	525	250.191	0	0
BGIOSGA012790-TA	1005	729.49	1	7.96289
BGIOSGA014196-TA	2526	2250.49	0	0
BGIOSGA003821-TA	1263	987.49	0	0
BGIOSGA010185-TA	447	175.424	0	0
BGIOSGA011066-TA	1983	1707.49	2	6.80396
BGIOSGA014274-TA	264	58.8901	0	0
BGIOSGA001320-TA	261	58.0217	0	0
BGIOSGA008313-TA	1017	741.49	0	0
BGIOSGA007130-TA	2805	2529.49	0	0
BGIOSGA018909-TA	1023	747.49	0	0
BGIOSGA021924-TA	1023	747.49	2	15.5423
BGIOSGA019255-TA	3333	3057.49	0	0
BGIOSGA026732-TA	1572	1296.49	14	62.7261
BGIOSGA005375-TA	1908	1632.49	27	96.0733
BGIOSGA017670-TA	849	573.49	0	0
BGIOSGA029862-TA	210	46.1944	0	0
BGIOSGA006936-TA	777	501.49	0	0
BGIOSGA014454-TA	1077	801.49	0	0
BGIOSGA000759-TA	819	543.49	0	0
BGIOSGA030777-TA	3168	2892.49	34	68.2805
BGIOSGA032873-TA	1353	1077.49	0	0
BGIOSGA003847-TA	237	51.8276	0	0
BGIOSGA029218-TA	1098	822.49	2.87434	20.3
BGIOSGA029977-TA	2268	1992.49	0	0
BGIOSGA032065-TA	225	49.3393	0	0
BGIOSGA009273-TA	1392	1116.49	0	0
BGIOSGA016067-TA	357	102.128	0	0
BGIOSGA033356-TA	702	426.49	13	177.062
BGIOSGA017406-TA	666	390.53	1	14.8742
BGIOSGA021195-TA	1659	1383.49	0	0
BGIOSGA021526-TA	2271	1995.49	0	0
BGIOSGA006411-TA	1209	933.49	0	0
BGIOSGA018290-TA	1728	1452.49	0	0
BGIOSGA016900-TA	414	145.919	2	79.6174
BGIOSGA006540-TA	2760	2484.49	0	0
BGIOSGA006646-TA	1170	894.49	2	12.9881
BGIOSGA029772-TA	522	247.29	0	0
BGIOSGA029310-TA	3798	3522.49	0	0
BGIOSGA035785-TA	702	426.49	0	0
BGIOSGA031077-TA	1239	963.49	6	36.1738
BGIOSGA006529-TA	657	381.53	0	0
BGIOSGA009653-TA	474	200.844	0	0
BGIOSGA026297-TA	654	378.53	0	0
BGIOSGA037643-TA	588	312.752	0	0
BGIOSGA023602-TA	1158	882.49	3	19.747
BGIOSGA010124-TA	1083	807.49	0	0
BGIOSGA010677-TA	642	366.53	0	0
BGIOSGA021303-TA	366	108.397	0	0
BGIOSGA014273-TA	444	172.761	0	0
BGIOSGA001222-TA	1407	1131.49	0	0
BGIOSGA007316-TA	384	121.285	0	0
BGIOSGA015032-TA	264	58.8901	0	0
BGIOSGA033680-TA	306	73.6506	0	0
BGIOSGA012002-TA	378	116.916	0	0
BGIOSGA030467-TA	1467	1191.49	2	9.75055
BGIOSGA018273-TA	390	126.051	0	0
BGIOSGA005156-TA	996	720.49	0	0
BGIOSGA033298-TA	933	657.49	8	70.679
BGIOSGA018360-TA	246	54.3502	0	0
BGIOSGA028276-TA	750	474.49	0	0
BGIOSGA025735-TA	2076	1800.49	0	0
BGIOSGA007994-TA	465	192.241	0	0
BGIOSGA011443-TA	1173	897.49	0	0
BGIOSGA037837-TA	393	128.454	0	0
BGIOSGA016787-TA	2139	1863.49	0	0
BGIOSGA022935-TA	5151	4875.49	6	7.14863
BGIOSGA031521-TA	360	104.152	1	55.7728
BGIOSGA009473-TA	318	79.127	1	73.4117
